rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,feature_stellar_density,feature_period_precision,feature_depth_precision,feature_radius_precision,feature_radius_ratio,feature_duration_period_ratio,feature_depth_mag_signal,hercules_prediction,prob_candidate,prob_confirmed,prob_false_positive,signal_quality,transit_coverage,period_quality,depth_quality,radius_quality,data_completeness,scientific_priority_score,priority
8676,12105785,K07512.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---DEEP_V_SHAPED---HAS_SEC_TCE,31.953038766,5.634e-06,-5.634e-06,142.708054,0.000145,-0.000145,2454975.708,0.000145,-0.000145,0.0,,,,,,0.907,0.007,-0.002,8.0461,0.0132,-0.0132,,,,17703.0,21.7,-21.7,0.160651,0.003486,-0.000947,0.19676,0.00043,-0.00456,LS+MCMC,47.96,9.48,-17.59,0.2176,,,87.63,,,864.0,,,131.55,80.67,-84.84,21.9803,0.048,-0.048,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2477,0.4298,q1_q17_dr25_koi,335.35522,1717.3049,1364.9,1,43.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.268,Mandel and Agol (2002 ApJ 580 171),,,012/012105/012105785/dv/kplr012105785-20160209194854_dvr.pdf,012/012105/012105785/dv/kplr012105785-001-20160209194854_dvs.pdf,5524.0,165.0,-165.0,3.693,0.287,-0.123,-0.12,0.3,-0.3,2.734,0.54,-1.003,1.346,0.157,-0.365,,,,q1_q17_dr25_stellar,288.4874,50.675461,13.032,13.556,12.974,12.807,12.757,11.8,11.44,11.35,0.0,19.23250121,1.9e-07,50.6754814,2.1e-06,0.2468,0.0064,0.0772,0.0075,-0.00594,0.00055,0.00518,0.00087,0.425,0.067,-0.435,0.067,0.608,0.067,0.352,0.067,-0.183,0.069,0.396,0.068,0.19676,5670459.408340728,815.8064515753085,5.059071729424148,0.003349687239296295,0.2518101661213435,1358.4254142604032,FALSE POSITIVE,0.00013069537551369163,0.0001326518061889912,0.9997366528182973,98.1924091573443,37.868482291255404,91.32140603734581,91.18092130474038,33.59009988926468,100.0,47.294046824017094,LOW
8607,4840818,K06458.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0,1,0,0,q1_q17_dr25_sup_koi,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT,5.024768971,6.73e-07,-6.73e-07,133.120142,0.000109,-0.000109,2454966.12,0.000109,-0.000109,0.0,,,,,,1.038,0.113,-0.031,3.82433,0.00524,-0.00524,,,,53046.0,78.5,-78.5,0.390263,0.08633,-0.029342,0.6142,0.01018,-0.01162,LS+MCMC,42.15,12.61,-5.41,0.0573,,,83.63,,,1159.0,,,425.9,374.09,-143.07,9.359,0.155,-0.155,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3029,0.3026,q1_q17_dr25_koi,467.6461,3631.662,696.5,1,213.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.0,Mandel and Agol (2002 ApJ 580 171),,,004/004840/004840818/dv/kplr004840818-20160209194854_dvr.pdf,004/004840/004840818/dv/kplr004840818-001-20160209194854_dvs.pdf,6322.0,171.0,-209.0,4.444,0.067,-0.202,-0.44,0.3,-0.3,0.989,0.296,-0.127,0.99,0.145,-0.106,,,,q1_q17_dr25_stellar,293.27969,39.91576,14.355,14.745,14.324,14.188,14.132,13.315,13.052,13.043,0.0,19.551978674,7.8e-08,39.91578172,8.8e-07,-0.0011,0.0032,0.0782,0.0032,0.0005,0.0074,-0.0018,0.0096,0.005,0.067,0.0,0.067,0.005,0.067,0.05,0.067,-0.016,0.07,0.053,0.067,0.6142,7455146.841246292,675.745222921328,3.3425852495366706,0.009258908659329565,0.761095688440738,3695.2978053852107,FALSE POSITIVE,7.012543745657422e-05,3.3749516329912553e-06,0.9999264996109105,85.32275035693787,65.41178710606505,95.72033737066153,87.62768623581128,15.628326739828244,100.0,47.28043451453611,LOW
5368,3954227,K03766.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,1,0,0,0,q1_q17_dr25_sup_koi,LPP_DV_TOO_HIGH---KIC_OFFSET,0.594276199,1.52e-07,-1.52e-07,131.835238,0.000224,-0.000224,2454964.835,0.000224,-0.000224,0.0,,,,,,4.038,3.792,-0.473,2.0188,0.0161,-0.0161,,,,220740.0,1077.0,-1077.0,3.665677,3.816125,-0.466477,16.61856,51.17418,-3.68282,MCMC,266.99,31.63,-26.01,0.012,,,53.29,,,1564.0,,,1414.7,648.46,-407.97,6.77,3.0,-3.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1414,0.5826,q1_q17_dr24_koi,238.49814,1346.8708,285.2,1,1907.0,1.0,q1_q17_dr24_tce,11111111111111000000000000000,,Mandel and Agol (2002 ApJ 580 171),,,003/003954/003954227/dv/kplr003954227-20141002224145_dvr.pdf,003/003954/003954227/dv/kplr003954227-001-20141002224145_dvs.pdf,4756.0,186.0,-158.0,4.603,0.058,-0.046,-0.36,0.34,-0.3,0.667,0.079,-0.065,0.65,0.09,-0.049,,,,stellar_q1_q16,291.49286,39.050152,15.985,16.843,15.971,15.618,15.346,14.084,13.522,13.34,0.0,19.4328518,3.1e-06,39.050051,3e-05,-0.26,0.13,-0.36,0.11,-0.0016,0.0052,-0.0009,0.0067,0.66,0.31,0.5,0.24,0.83,0.39,0.114,0.069,-0.158,0.069,0.195,0.069,16.61856,3884158.1633986924,204.9582172700047,8.44103698993231,0.01372964155955755,3.3970736166112667,13809.196120499895,FALSE POSITIVE,2.5361761780390297e-05,6.142892175845451e-06,0.9999684953460437,68.26425233154126,100.0,85.23885235917905,65.15644187035019,57.506427220475246,100.0,47.26558688334915,LOW
267,8255887,K00908.01,Kepler-720 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.708326451,7.3e-07,-7.3e-07,171.446507,0.000121,-0.000121,2455004.447,0.000121,-0.000121,0.0,,,,,,0.061,0.063,-0.061,3.16114,0.00526,-0.00526,,,,7912.7,14.4,-14.4,0.080242,0.000163,-0.000115,1.58315,0.01492,-0.0443,LS+MCMC,10.6,2.85,-2.56,0.0539,,,89.71,,,1162.0,,,431.02,349.26,-211.73,12.288,0.116,-0.116,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2329,0.4554,q1_q17_dr25_koi,52.268402,619.7065,633.4,1,285.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3731,Mandel and Agol (2002 ApJ 580 171),,,008/008255/008255887/dv/kplr008255887-20160209194854_dvr.pdf,008/008255/008255887/dv/kplr008255887-001-20160209194854_dvs.pdf,5560.0,166.0,-166.0,4.246,0.252,-0.189,0.14,0.25,-0.25,1.21,0.325,-0.293,0.94,0.113,-0.085,,,,q1_q17_dr25_stellar,298.63565,44.17094,15.113,15.787,15.077,14.824,14.727,13.785,13.39,13.243,0.0,19.90904165,6.1e-07,44.1709156,6.8e-06,-0.064,0.024,-0.088,0.025,-0.00095,0.00035,-0.00038,0.00045,0.018,0.067,0.042,0.067,0.046,0.067,0.05,0.07,0.017,0.068,0.053,0.07,1.58315,6440939.05745554,549.4930555173963,3.7192982443090177,0.0075699999992858485,0.6713935476282051,523.5691126498002,CONFIRMED,0.001664594369578746,0.9976280637396985,0.0007073418907227376,83.50695091976688,70.4617695564139,93.36954813638012,83.72739171811148,20.11437898408934,100.0,47.264251405797594,LOW
8460,8097825,K06963.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT,1.46842648,4.56e-07,-4.56e-07,132.165432,0.000257,-0.000257,2454965.165,0.000257,-0.000257,0.0,,,,,,0.633,0.01,-0.006,6.6666,0.0192,-0.0192,,,,151000.0,439.0,-439.0,0.384842,0.002788,-0.00301,0.10523,0.00036,-0.00119,LS+MCMC,40.3,13.79,-7.86,0.0235,,,73.95,,,1559.0,,,1402.93,1406.82,-587.73,2.28909,0.00783,-0.00783,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2434,0.4341,q1_q17_dr25_koi,517.221,6156.7637,622.8,1,923.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,008/008097/008097825/dv/kplr008097825-20160209194854_dvr.pdf,008/008097/008097825/dv/kplr008097825-001-20160209194854_dvs.pdf,5539.0,149.0,-149.0,4.381,0.18,-0.24,-0.22,0.3,-0.25,0.959,0.328,-0.187,0.807,0.122,-0.061,,,,q1_q17_dr25_stellar,291.88184,43.973171,13.283,13.837,13.233,13.046,12.958,11.869,11.538,11.443,0.0,19.458790096,1.3e-08,43.97316167,1.6e-07,0.00373,0.00051,-0.02998,0.00057,0.015,0.017,0.042,0.024,-0.012,0.067,-0.018,0.067,0.022,0.067,-0.041,0.067,0.032,0.067,0.053,0.067,0.10523,3213187.0459518596,343.9635535299682,2.9224075414849597,0.009549429280160065,4.539961711573083,11367.913874021839,FALSE POSITIVE,2.3243447719184447e-05,9.21508966073719e-06,0.99996754146262,83.18428629195087,90.88209431846117,82.19016401908786,74.89894482194403,10.140670070680612,100.0,47.26160380571262,LOW
5118,5774375,K07740.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0,1,0,0,q1_q17_dr25_sup_koi,SWEET_EB---MOD_SEC_ALT---CENT_NOFITS,1.549979213,4.22e-07,-4.22e-07,132.675027,0.000222,-0.000222,2454965.675,0.000222,-0.000222,0.0,,,,,,0.486,0.017,-0.016,7.5945,0.0183,-0.0183,,,,370550.0,695.0,-695.0,0.608012,0.006503,-0.007766,0.13961,0.00135,-0.00136,LS+MCMC,136.64,73.04,-89.23,0.0255,,,79.25,,,2141.0,,,4986.15,8378.43,-4454.73,2.6076,0.0252,-0.0252,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.265,0.3975,q1_q17_dr25_koi,567.5066,3654.8508,672.7,1,672.0,1.0,q1_q17_dr25_tce,11110111011101110000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,005/005774/005774375/dv/kplr005774375-20160209194854_dvr.pdf,005/005774/005774375/dv/kplr005774375-001-20160209194854_dvs.pdf,5408.0,178.0,-162.0,3.777,0.777,-0.333,-0.52,0.35,-0.25,2.058,1.1,-1.344,0.925,0.222,-0.182,,,,q1_q17_dr25_stellar,285.9259,41.09082,13.939,14.562,13.895,13.672,13.508,12.446,11.941,11.809,,19.061724877,8e-09,41.09078541,9e-08,-0.04571,0.00033,-0.12454,0.00033,-0.02,0.6,,,0.018,0.067,0.016,0.067,0.024,0.067,0.011,0.068,-0.122,0.067,0.122,0.067,0.13961,3664253.4586288417,533.1654676251321,1.8707557502482093,0.004449736533925281,4.899743126490727,26583.686058785876,FALSE POSITIVE,4.542884102169634e-06,2.3267319246564216e-06,0.9999931303839732,84.65792944776894,85.36282085949493,84.30192025064419,83.15865653017138,0.0,100.0,47.258190655535394,LOW
8804,5552808,K06598.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,FIT_FAILED,10.95210361,,,132.6922455,,,2454965.692,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,q1_q17_dr24_koi,13.903781,18.168352,,1,9.0,4.0,q1_q17_dr24_tce,11111111111111111000000000000000,,,,,005/005552/005552808/dv/kplr005552808-20141002224145_dvr.pdf,005/005552/005552808/dv/kplr005552808-004-20141002224145_dvs.pdf,,,,,,,,,,,,,,,,,,,,296.82327,40.757229,11.969,12.122,11.917,11.948,11.931,11.189,11.046,11.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13695998990490194,,CANDIDATE,0.8278700856276918,0.02467091523616529,0.14745899913614294,20.799869529471433,12.069622234557723,37.24633630458417,21.403760812513433,31.488492736374585,30.0,47.2344911314271,LOW
1399,5728139,K00206.01,Kepler-433 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,5.334082429,1.332e-06,-1.332e-06,131.981761,0.000208,-0.000208,2454964.982,0.000208,-0.000208,0.0,,,,,,0.045,0.052,-0.045,6.2226,0.00687,-0.00687,,,,4676.5,8.3,-8.3,0.062872,9.2e-05,-6e-05,0.22622,0.00117,-0.00432,LS+MCMC,13.08,2.45,-3.0,0.0665,,,89.63,,,1495.0,,,1180.64,571.89,-512.17,6.9812,0.0361,-0.0361,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.305,0.3201,q1_q17_dr25_koi,47.406998,569.9242,653.4,1,253.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.3468,Mandel and Agol (2002 ApJ 580 171),,,005/005728/005728139/dv/kplr005728139-20160209194854_dvr.pdf,005/005728/005728139/dv/kplr005728139-001-20160209194854_dvs.pdf,6332.0,82.0,-75.0,4.016,0.18,-0.12,0.04,0.15,-0.15,1.905,0.357,-0.437,1.373,0.148,-0.162,,,,q1_q17_dr25_stellar,297.59366,40.977268,14.463,14.953,14.413,14.253,14.166,13.201,12.948,12.826,0.0,19.83957516,4e-07,40.9772595,5.3e-06,-0.063,0.016,-0.038,0.019,1e-05,0.00013,-0.00189,0.00017,-0.013,0.067,0.041,0.068,0.043,0.068,-0.022,0.069,-0.076,0.069,0.08,0.069,0.22622,4001562.212303076,563.4337348718753,5.338775508024989,0.0048067278283786905,1.1665736481691378,323.34232176427145,CONFIRMED,0.0021277289942394743,0.991073310439778,0.00679896056598258,84.10133098139583,68.39561135923934,85.71757069901432,84.19979022545598,36.023690869968135,100.0,47.22177355059379,LOW
9158,9837578,K02937.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,20.733748565,1.628e-06,-1.628e-06,132.8465918,6.2e-05,-6.2e-05,2454965.847,6.2e-05,-6.2e-05,0.0,,,,,,0.479,0.004,-0.005,6.28773,0.00371,-0.00371,,,,417340.0,223.0,-223.0,0.656218,0.002211,-0.002278,2.80648,0.00751,-0.00859,LS+MCMC,69.8,4.8,-4.81,0.1371,,,89.31,,,661.0,,,45.06,10.87,-8.03,39.953,0.107,-0.107,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2521,0.421,q1_q17_dr25_koi,1813.9624,9272.036,2236.7,1,0.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,009/009837/009837578/dv/kplr009837578-20160209194854_dvr.pdf,009/009837/009837578/dv/kplr009837578-001-20160209194854_dvs.pdf,5620.0,118.0,-75.0,4.363,0.065,-0.04,-0.32,0.15,-0.1,0.974,0.067,-0.067,0.797,0.067,-0.024,,,,q1_q17_dr25_stellar,294.49698,46.689758,15.726,16.303,15.691,15.479,15.375,14.425,14.036,13.875,0.0,19.633131567,2.9e-08,46.68968589,3.3e-07,-0.016,0.0011,-0.2668,0.0012,0.14,0.12,0.39,0.18,0.027,0.067,-0.153,0.067,0.156,0.068,-0.023,0.068,-0.222,0.067,0.223,0.067,2.80648,12727899.671577655,1871.4798206194105,14.541666663637152,0.009401404011326627,0.3032606467655763,26538.216963847244,FALSE POSITIVE,8.313321682170867e-06,4.591980186552717e-06,0.9999870946981313,100.0,0.0,100.0,100.0,84.38592042897494,100.0,47.21962855431604,LOW
4998,9636559,K03618.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_KIC_POS,10.636305846,2.442e-06,-2.442e-06,139.783159,0.000262,-0.000262,2454972.783,0.000262,-0.000262,0.0,,,,,,0.398,0.003,-0.004,5.17212,0.00584,-0.00584,,,,216060.0,218.0,-218.0,0.441963,0.000353,-0.000367,1.73095,0.00864,-0.0081,LS+MCMC,64.91,17.23,-14.09,0.0977,,,88.95,,,1110.0,,,358.62,290.9,-170.52,21.794,0.109,-0.109,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3088,0.2774,q1_q17_dr25_koi,401.05414,1979.4828,1419.0,1,56.0,1.0,q1_q17_dr25_tce,11111111000000000000000,0.0877,Mandel and Agol (2002 ApJ 580 171),,,009/009636/009636559/dv/kplr009636559-20160209194854_dvr.pdf,009/009636/009636559/dv/kplr009636559-001-20160209194854_dvs.pdf,6781.0,212.0,-259.0,4.221,0.175,-0.175,-0.54,0.25,-0.3,1.345,0.357,-0.292,1.097,0.169,-0.138,,,,q1_q17_dr25_stellar,285.33444,46.309879,17.035,17.329,17.018,16.909,16.861,16.127,15.627,15.816,0.0,19.022417077,5.5e-08,46.3101473,3.7e-07,4.5424,0.002,0.9623,0.0013,0.22,0.14,0.07,0.21,-7.535,0.082,-1.266,0.067,7.64,0.081,-0.037,0.068,-0.354,0.071,0.355,0.071,1.73095,4353788.7212443715,991.1009174266463,3.767266395602596,0.006808858419244972,0.486270334305854,12683.299089364056,FALSE POSITIVE,1.1233122082289476e-05,8.035278787290959e-07,0.9999879633500389,98.93623496273699,42.37598404559569,87.0737624029352,94.85345000216307,20.65972173842632,100.0,47.20145273029006,LOW
276,8605074,K00915.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,37.601661282,5.79e-06,-5.79e-06,194.713383,0.000123,-0.000123,2455027.713,0.000123,-0.000123,0.0,,,,,,0.408,0.004,-0.005,8.30604,0.00855,-0.00855,,,,59130.0,43.7,-43.7,0.227443,0.000131,-0.000178,0.85882,0.00517,-0.00682,LS+MCMC,27.22,8.22,-4.42,0.219,,,89.42,,,606.0,,,31.86,28.15,-12.3,40.039,0.241,-0.241,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3032,0.3147,q1_q17_dr25_koi,372.15457,1668.1604,1667.3,1,32.0,1.0,q1_q17_dr25_tce,1101111111111111000000000000000,0.1243,Mandel and Agol (2002 ApJ 580 171),,,008/008605/008605074/dv/kplr008605074-20160209194854_dvr.pdf,008/008605/008605074/dv/kplr008605074-001-20160209194854_dvs.pdf,6140.0,164.0,-201.0,4.354,0.124,-0.201,-0.24,0.25,-0.3,1.096,0.331,-0.178,0.989,0.152,-0.11,,,,q1_q17_dr25_stellar,282.30603,44.714661,15.505,15.941,15.463,15.318,15.265,14.34,13.992,14.003,0.0,18.82039659,2.2e-07,44.7146691,2.2e-06,-0.1807,0.0086,0.0329,0.0078,-0.0028,0.0072,0.0,0.01,0.02,0.067,-0.01,0.067,0.022,0.067,-0.056,0.07,-0.063,0.069,0.084,0.069,0.85882,6493120.580556036,1353.0892448202956,3.3114355227115038,0.0083557310797812,0.22089555930751453,3813.6085131368195,FALSE POSITIVE,0.0036182105129973427,0.00016209965905756714,0.9962196898279452,100.0,32.85913646178424,93.49926324521786,100.0,15.240122727351116,100.0,47.19975725682334,LOW
9219,10321972,K07998.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,122.11555,0.01898,-0.01898,228.38,0.19,-0.19,2455061.38,0.19,-0.19,0.0,,,,,,0.23,0.214,-0.23,16.07,1.3,-1.3,,,,1104.0,106.0,-106.0,0.030306,0.001736,-0.001901,0.2512,0.07891,-0.11971,LS+MCMC,2.96,0.9,-0.56,0.4405,,,89.77,,,351.0,,,3.6,3.44,-1.54,58.3,18.3,-18.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2665,0.398,q1_q17_dr25_koi,6.0178876,7.902305,12.2,1,3.0,1.0,q1_q17_dr25_tce,1111000000000000000,0.6287,Mandel and Agol (2002 ApJ 580 171),,,010/010321/010321972/dv/kplr010321972-20160209194854_dvr.pdf,010/010321/010321972/dv/kplr010321972-001-20160209194854_dvs.pdf,5592.0,195.0,-195.0,4.418,0.156,-0.214,-0.42,0.3,-0.25,0.894,0.273,-0.168,0.764,0.124,-0.053,,,,q1_q17_dr25_stellar,283.2048,47.478271,15.546,16.136,15.529,15.293,15.219,14.201,13.798,13.704,0.352,18.880318,1.8e-05,47.47807,0.00012,-0.04,0.64,-0.72,0.43,0.0009,0.0011,0.0002,0.0011,-1.3,0.16,1.3,0.36,1.84,0.36,-0.533,0.072,0.76,0.31,0.92,0.26,0.2512,6433.906404957513,10.415094339524385,3.288888885234568,0.010238513510054555,0.13159667216720888,71.01505209886692,CANDIDATE,0.9684450377634755,3.266941223788398e-05,0.03152229282428661,9.35165672698972,0.0,0.0,10.514362677238866,14.957381083361524,100.0,47.197150924284145,LOW
6739,10618044,K05815.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0,0,0,0,q1_q17_dr25_sup_koi,,207.767894,0.007029,-0.007029,224.425,0.0251,-0.0251,2455057.425,0.0251,-0.0251,0.0,,,,,,0.6973,0.0202,-0.5293,5.21,1.6,-1.6,,,,320.6,71.4,-71.4,0.017454,0.000796,-0.003436,5.03287,56.66599,-4.92409,MCMC,3.52,2.61,-1.88,0.6816,,,89.95,,,379.0,,,4.85,11.9,-3.93,226.0,110.0,-110.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1977,0.5078,q1_q16_koi,,,7.7,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,010/010618/010618044/dv/kplr010618044-20130815195353_dvr.pdf,010/010618/010618044/dv/kplr010618044-001-20130826182306_dvs.pdf,5210.0,176.0,-167.0,3.894,0.604,-0.392,-0.04,0.3,-0.3,1.849,1.365,-0.989,0.976,0.327,-0.122,,,,stellar_q1_q16,298.06827,47.867809,13.744,14.473,13.696,13.432,13.307,12.249,11.8,11.703,0.145,19.871271,5.4e-05,47.86798,0.00052,1.9,2.0,0.6,1.9,-0.00061,0.00064,-0.00019,0.00061,0.12,0.22,2.7,2.1,2.7,2.1,0.15,0.23,2.6,2.1,2.6,2.1,5.03287,29558.666160383247,4.490196078368484,1.3486590033146901,0.004958522725864056,0.025076059152695285,23.326542489571704,CANDIDATE,0.8678306779374357,3.3634956269027e-05,0.13213568710629509,1.3683954410290422,58.513491256422654,6.816379953264915,0.0,0.0,90.0,47.190163151800455,LOW
5257,5560831,K03819.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,1,0,0,0,q1_q17_dr25_sup_koi,LPP_DV---LPP_ALT---CENT_KIC_POS,0.867721348,3.57e-07,-3.57e-07,132.161646,0.000434,-0.000434,2454965.162,0.000434,-0.000434,0.0,,,,,,0.987,0.015,-0.015,4.8783,0.0225,-0.0225,,,,97653.0,220.0,-220.0,0.480869,0.011111,-0.011664,0.17734,0.00315,-0.00337,LS+MCMC,67.0,20.17,-20.16,0.0173,,,59.04,,,2089.0,,,4487.7,4271.74,-2547.21,1.9182,0.0341,-0.0341,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2329,0.4554,q1_q17_dr25_koi,260.19153,2868.123,587.9,1,897.0,1.0,q1_q17_dr25_tce,1111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,005/005560/005560831/dv/kplr005560831-20160209194854_dvr.pdf,005/005560/005560831/dv/kplr005560831-001-20160209194854_dvs.pdf,5510.0,200.0,-166.0,4.186,0.294,-0.196,0.08,0.25,-0.25,1.276,0.384,-0.384,0.911,0.113,-0.075,,,,q1_q17_dr25_stellar,298.49457,40.731586,16.09,,16.09,,,14.142,13.757,13.616,0.0,19.899654839,4.2e-08,40.73199021,8.6e-07,0.7177,0.0017,1.4551,0.0031,0.006,0.088,0.1,0.12,0.017,0.09,-6.7,0.19,6.7,0.19,0.005,0.067,0.013,0.069,0.014,0.068,0.17734,2423802.648044693,443.8772727252551,3.3217649973563823,0.007177149253624221,5.621966090406749,6069.173399249896,FALSE POSITIVE,3.94088466507186e-06,1.8977354212149347e-06,0.9999941613799138,82.08179063350333,90.38509857529625,77.6579457873807,79.7036481263911,15.369163943751799,100.0,47.17327221715977,LOW
